score_id,student_id,subject_id,semester,grade,grade_point
14460,278,164,2/II,B,3.0
14461,279,164,2/II,F,0.0
14462,280,164,2/II,A,4.0
14463,281,164,2/II,D,1.0
14464,282,164,2/II,A,4.0
14465,283,164,2/II,A,4.0
14466,284,164,2/II,A,4.0
14467,285,164,2/II,B+,3.5
14468,286,164,2/II,B,3.0
14469,287,164,2/II,B+,3.5
14470,288,164,2/II,F,0.0
14471,256,165,2/II,A,4.0
14472,257,165,2/II,B,3.0
14473,258,165,2/II,B+,3.5
14474,259,165,2/II,B+,3.5
14475,260,165,2/II,B,3.0
14476,261,165,2/II,A,4.0
14477,262,165,2/II,B+,3.5
14478,263,165,2/II,A,4.0
14479,264,165,2/II,A,4.0
14480,265,165,2/II,B,3.0
14481,266,165,2/II,B+,3.5
14482,267,165,2/II,B+,3.5
14483,268,165,2/II,B,3.0
14484,269,165,2/II,B,3.0
14485,270,165,2/II,F,0.0
14486,271,165,2/II,A,4.0
14487,272,165,2/II,B+,3.5
14488,273,165,2/II,B+,3.5
14489,274,165,2/II,B+,3.5
14490,275,165,2/II,A,4.0
14491,276,165,2/II,B+,3.5
14492,277,165,2/II,B,3.0
14493,278,165,2/II,A,4.0
14494,279,165,2/II,B,3.0
14495,280,165,2/II,A,4.0
14496,281,165,2/II,B+,3.5
14497,282,165,2/II,B,3.0
14498,283,165,2/II,B,3.0
14499,284,165,2/II,B,3.0
14500,285,165,2/II,A,4.0
14501,286,165,2/II,A,4.0
14502,287,165,2/II,B,3.0
14503,288,165,2/II,F,0.0
14504,255,14,2/II,C+,2.5
14505,256,14,2/II,C+,2.5
14506,257,14,2/II,F,0.0
14507,258,14,2/II,C+,2.5
14508,259,14,2/II,A,4.0
14509,260,14,2/II,B+,3.5
14510,261,14,2/II,A,4.0
14511,262,14,2/II,C+,2.5
14512,263,14,2/II,B+,3.5
14513,264,14,2/II,C,2.0
14514,265,14,2/II,C+,2.5
14515,266,14,2/II,C+,2.5
14516,267,14,2/II,B,3.0
14517,268,14,2/II,A,4.0
14518,269,14,2/II,B+,3.5
14519,270,14,2/II,F,0.0
14520,271,14,2/II,D,1.0
14521,272,14,2/II,B,3.0
14522,273,14,2/II,A,4.0
14523,274,14,2/II,C+,2.5
14524,275,14,2/II,A,4.0
14525,276,14,2/II,B,3.0
14526,277,14,2/II,A,4.0
14527,278,14,2/II,C+,2.5
14528,279,14,2/II,F,0.0
14529,280,14,2/II,C+,2.5
14530,281,14,2/II,C,2.0
14531,282,14,2/II,C+,2.5
14532,283,14,2/II,A,4.0
14533,284,14,2/II,C+,2.5
14534,285,14,2/II,B+,3.5
14535,286,14,2/II,C+,2.5
14536,287,14,2/II,D,1.0
14537,288,14,2/II,F,0.0
14538,255,166,3/I,B,3.0
14539,256,166,3/I,C+,2.5
14540,257,166,3/I,F,0.0
14541,258,166,3/I,B,3.0
14542,259,166,3/I,B,3.0
14543,260,166,3/I,C+,2.5
14544,261,166,3/I,C+,2.5
14545,262,166,3/I,C+,2.5
14546,263,166,3/I,B,3.0
14547,264,166,3/I,C+,2.5
14548,265,166,3/I,B,3.0
14549,266,166,3/I,B,3.0
14550,267,166,3/I,C+,2.5
14551,268,166,3/I,C+,2.5
14552,269,166,3/I,C+,2.5
14553,270,166,3/I,F,0.0
14554,271,166,3/I,D+,1.5
14555,272,166,3/I,B,3.0
14556,273,166,3/I,C+,2.5
14557,274,166,3/I,B,3.0
14558,275,166,3/I,F,0.0
14559,276,166,3/I,B,3.0
14560,277,166,3/I,C+,2.5
14561,278,166,3/I,C+,2.5
14562,279,166,3/I,C,2.0
14563,280,166,3/I,C+,2.5
14564,281,166,3/I,B,3.0
14565,282,166,3/I,C+,2.5
14566,283,166,3/I,C+,2.5
14567,284,166,3/I,C+,2.5
14568,285,166,3/I,C,2.0
14569,286,166,3/I,C+,2.5
14570,287,166,3/I,D+,1.5
14571,288,166,3/I,F,0.0
14572,255,167,3/I,B,3.0
14573,256,167,3/I,C,2.0
14574,257,167,3/I,F,0.0
14575,258,167,3/I,B,3.0
14576,259,167,3/I,A,4.0
14577,260,167,3/I,B+,3.5
14578,261,167,3/I,B,3.0
14579,262,167,3/I,B,3.0
14580,263,167,3/I,C+,2.5
14581,264,167,3/I,C+,2.5
14582,265,167,3/I,C,2.0
14583,266,167,3/I,B,3.0
14584,267,167,3/I,C,2.0
14585,268,167,3/I,A,4.0
14586,269,167,3/I,B,3.0
14587,270,167,3/I,F,0.0
14588,271,167,3/I,C,2.0
14589,272,167,3/I,C+,2.5
14590,273,167,3/I,C,2.0
14591,274,167,3/I,C,2.0
14592,275,167,3/I,F,0.0
14593,276,167,3/I,B+,3.5
14594,277,167,3/I,B,3.0
14595,278,167,3/I,B,3.0
14596,279,167,3/I,F,0.0
14597,280,167,3/I,B,3.0
14598,281,167,3/I,C,2.0
14599,282,167,3/I,D+,1.5
14600,283,167,3/I,B,3.0
14601,284,167,3/I,B+,3.5
14602,285,167,3/I,C,2.0
14603,286,167,3/I,C,2.0
14604,287,167,3/I,C,2.0
14605,288,167,3/I,F,0.0
14606,255,168,3/I,C,2.0
14607,256,168,3/I,C,2.0
14608,257,168,3/I,F,0.0
14609,258,168,3/I,C,2.0
14610,259,168,3/I,A,4.0
14611,260,168,3/I,B,3.0
14612,261,168,3/I,C,2.0
14613,262,168,3/I,C,2.0
14614,263,168,3/I,C,2.0
14615,264,168,3/I,D,1.0
14616,265,168,3/I,C,2.0
14617,266,168,3/I,D,1.0
14618,267,168,3/I,C,2.0
14619,268,168,3/I,C+,2.5
14620,269,168,3/I,C,2.0
14621,270,168,3/I,F,0.0
14622,271,168,3/I,A,4.0
14623,272,168,3/I,C,2.0
14624,273,168,3/I,C,2.0
14625,274,168,3/I,C,2.0
14626,275,168,3/I,F,0.0
14627,276,168,3/I,B+,3.5
14628,277,168,3/I,A,4.0
14629,278,168,3/I,C,2.0
14630,279,168,3/I,F,0.0
14631,280,168,3/I,C,2.0
14632,281,168,3/I,C,2.0
14633,282,168,3/I,D,1.0
14634,283,168,3/I,C,2.0
14635,284,168,3/I,C,2.0
14636,285,168,3/I,C,2.0
14637,286,168,3/I,C,2.0
14638,287,168,3/I,C,2.0
14639,288,168,3/I,F,0.0
14640,255,164,3/I,B+,3.5
14641,256,164,3/I,A,4.0
14642,257,164,3/I,F,0.0
14643,258,164,3/I,A,4.0
14644,259,164,3/I,A,4.0
14645,260,164,3/I,A,4.0
14646,261,164,3/I,A,4.0
14647,262,164,3/I,B,3.0
14648,263,164,3/I,A,4.0
14649,264,164,3/I,B,3.0
14650,265,164,3/I,B,3.0
14651,266,164,3/I,B+,3.5
14652,267,164,3/I,B+,3.5
14653,268,164,3/I,A,4.0
14654,269,164,3/I,B+,3.5
14655,270,164,3/I,F,0.0
14656,271,164,3/I,A,4.0
14657,272,164,3/I,A,4.0
14658,273,164,3/I,A,4.0
14659,274,164,3/I,A,4.0
14660,275,164,3/I,F,0.0
14661,276,164,3/I,A,4.0
14662,277,164,3/I,B+,3.5
14663,278,164,3/I,B,3.0
14664,279,164,3/I,F,0.0
14665,280,164,3/I,A,4.0
14666,281,164,3/I,B+,3.5
14667,282,164,3/I,B+,3.5
14668,283,164,3/I,B+,3.5
14669,284,164,3/I,B+,3.5
14670,285,164,3/I,B+,3.5
14671,286,164,3/I,B+,3.5
14672,287,164,3/I,B+,3.5
14673,288,164,3/I,F,0.0
14674,255,169,3/I,C+,2.5
14675,256,169,3/I,C+,2.5
14676,257,169,3/I,F,0.0
14677,258,169,3/I,C,2.0
14678,259,169,3/I,A,4.0
14679,260,169,3/I,B+,3.5
14680,261,169,3/I,C+,2.5
14681,262,169,3/I,C,2.0
14682,263,169,3/I,B,3.0
14683,264,169,3/I,C,2.0
14684,265,169,3/I,B,3.0
14685,266,169,3/I,C,2.0
14686,267,169,3/I,D+,1.5
14687,268,169,3/I,A,4.0
14688,269,169,3/I,B,3.0
14689,270,169,3/I,F,0.0
14690,271,169,3/I,C,2.0
14691,272,169,3/I,C,2.0
14692,273,169,3/I,B,3.0
14693,274,169,3/I,C,2.0
14694,275,169,3/I,F,0.0
14695,276,169,3/I,C+,2.5
14696,277,169,3/I,A,4.0
14697,278,169,3/I,C,2.0
14698,279,169,3/I,F,0.0
14699,280,169,3/I,A,4.0
14700,281,169,3/I,C,2.0
14701,282,169,3/I,C,2.0
14702,283,169,3/I,B,3.0
14703,284,169,3/I,B,3.0
14704,285,169,3/I,C,2.0
14705,286,169,3/I,C,2.0
14706,287,169,3/I,C,2.0
14707,288,169,3/I,F,0.0
14708,255,170,3/I,B,3.0
14709,256,170,3/I,C+,2.5
14710,257,170,3/I,F,0.0
14711,258,170,3/I,A,4.0
14712,259,170,3/I,A,4.0
14713,260,170,3/I,A,4.0
14714,261,170,3/I,B+,3.5
14715,262,170,3/I,B+,3.5
14716,263,170,3/I,A,4.0
14717,264,170,3/I,B,3.0
14718,265,170,3/I,B+,3.5
14719,266,170,3/I,A,4.0
14720,267,170,3/I,C,2.0
14721,268,170,3/I,B,3.0
14722,269,170,3/I,B,3.0
14723,270,170,3/I,F,0.0
14724,271,170,3/I,A,4.0
14725,272,170,3/I,A,4.0
14726,273,170,3/I,B,3.0
14727,274,170,3/I,C+,2.5
14728,275,170,3/I,F,0.0
14729,276,170,3/I,B+,3.5
14730,277,170,3/I,C+,2.5
14731,278,170,3/I,C,2.0
14732,279,170,3/I,F,0.0
14733,280,170,3/I,A,4.0
14734,281,170,3/I,C,2.0
14735,282,170,3/I,C,2.0
14736,283,170,3/I,C+,2.5
14737,284,170,3/I,B,3.0
14738,285,170,3/I,C,2.0
14739,286,170,3/I,C+,2.5
14740,287,170,3/I,A,4.0
14741,288,170,3/I,F,0.0
14742,255,171,3/I,B,3.0
14743,256,171,3/I,C,2.0
14744,257,171,3/I,F,0.0
14745,258,171,3/I,B+,3.5
14746,259,171,3/I,A,4.0
14747,260,171,3/I,B,3.0
14748,261,171,3/I,B,3.0
14749,262,171,3/I,C+,2.5
14750,263,171,3/I,B+,3.5
14751,264,171,3/I,C+,2.5
14752,265,171,3/I,C+,2.5
14753,266,171,3/I,C,2.0
14754,267,171,3/I,B,3.0
14755,268,171,3/I,A,4.0
14756,269,171,3/I,B,3.0
14757,270,171,3/I,F,0.0
14758,271,171,3/I,B+,3.5
14759,272,171,3/I,B,3.0
14760,273,171,3/I,D,1.0
14761,274,171,3/I,B+,3.5
14762,275,171,3/I,F,0.0
14763,276,171,3/I,B+,3.5
14764,277,171,3/I,B,3.0
14765,278,171,3/I,B+,3.5
14766,279,171,3/I,F,0.0
14767,280,171,3/I,A,4.0
14768,281,171,3/I,C,2.0
14769,282,171,3/I,D+,1.5
14770,283,171,3/I,B+,3.5
14771,284,171,3/I,B+,3.5
14772,285,171,3/I,B+,3.5
14773,286,171,3/I,D+,1.5
14774,287,171,3/I,B,3.0
14775,288,171,3/I,F,0.0
14776,255,172,3/II,B,3.0
14777,256,172,3/II,B,3.0
14778,257,172,3/II,F,0.0
14779,258,172,3/II,B+,3.5
14780,259,172,3/II,A,4.0
14781,260,172,3/II,A,4.0
14782,261,172,3/II,A,4.0
14783,262,172,3/II,A,4.0
14784,263,172,3/II,A,4.0
14785,264,172,3/II,C,2.0
14786,265,172,3/II,C,2.0
14787,266,172,3/II,A,4.0
14788,267,172,3/II,A,4.0
14789,268,172,3/II,A,4.0
14790,269,172,3/II,A,4.0
14791,270,172,3/II,F,0.0
14792,271,172,3/II,A,4.0
14793,272,172,3/II,B,3.0
14794,273,172,3/II,A,4.0
14795,274,172,3/II,C,2.0
14796,275,172,3/II,F,0.0
14797,276,172,3/II,A,4.0
14798,277,172,3/II,A,4.0
14799,278,172,3/II,A,4.0
14800,279,172,3/II,F,0.0
14801,280,172,3/II,A,4.0
14802,281,172,3/II,C,2.0
14803,282,172,3/II,A,4.0
14804,283,172,3/II,B,3.0
14805,284,172,3/II,A,4.0
14806,285,172,3/II,A,4.0
14807,286,172,3/II,B+,3.5
14808,287,172,3/II,B,3.0
14809,288,172,3/II,F,0.0
14810,255,173,3/II,A,4.0
14811,256,173,3/II,A,4.0
14812,257,173,3/II,F,0.0
14813,258,173,3/II,A,4.0
14814,259,173,3/II,A,4.0
14815,260,173,3/II,A,4.0
14816,261,173,3/II,A,4.0
14817,262,173,3/II,A,4.0
14818,263,173,3/II,A,4.0
14819,264,173,3/II,A,4.0
14820,265,173,3/II,A,4.0
14821,266,173,3/II,A,4.0
14822,267,173,3/II,A,4.0
14823,268,173,3/II,A,4.0
14824,269,173,3/II,A,4.0
14825,270,173,3/II,F,0.0
14826,271,173,3/II,A,4.0
14827,272,173,3/II,A,4.0
14828,273,173,3/II,A,4.0
14829,274,173,3/II,A,4.0
14830,275,173,3/II,F,0.0
14831,276,173,3/II,A,4.0
14832,277,173,3/II,A,4.0
14833,278,173,3/II,A,4.0
14834,279,173,3/II,F,0.0
14835,280,173,3/II,A,4.0
14836,281,173,3/II,A,4.0
14837,282,173,3/II,A,4.0
14838,283,173,3/II,A,4.0
14839,284,173,3/II,A,4.0
14840,285,173,3/II,A,4.0
14841,286,173,3/II,A,4.0
14842,287,173,3/II,A,4.0
14843,288,173,3/II,F,0.0
14844,255,174,3/II,B+,3.5
14845,256,174,3/II,B,3.0
14846,257,174,3/II,F,0.0
14847,258,174,3/II,B+,3.5
14848,259,174,3/II,B+,3.5
14849,260,174,3/II,B+,3.5
14850,261,174,3/II,A,4.0
14851,262,174,3/II,B,3.0
14852,263,174,3/II,B+,3.5
14853,264,174,3/II,B,3.0
14854,265,174,3/II,B+,3.5
14855,266,174,3/II,B+,3.5
14856,267,174,3/II,B,3.0
14857,268,174,3/II,A,4.0
14858,269,174,3/II,B,3.0
14859,270,174,3/II,F,0.0
14860,271,174,3/II,B+,3.5
14861,272,174,3/II,C+,2.5
14862,273,174,3/II,B+,3.5
14863,274,174,3/II,B+,3.5
14864,275,174,3/II,F,0.0
14865,276,174,3/II,A,4.0
14866,277,174,3/II,B+,3.5
14867,278,174,3/II,B+,3.5
14868,279,174,3/II,F,0.0
14869,280,174,3/II,B+,3.5
14870,281,174,3/II,B,3.0
14871,282,174,3/II,B+,3.5
14872,283,174,3/II,B+,3.5
14873,284,174,3/II,A,4.0
14874,285,174,3/II,B+,3.5
14875,286,174,3/II,B,3.0
14876,287,174,3/II,B+,3.5
14877,288,174,3/II,F,0.0
14878,255,175,3/II,C+,2.5
14879,256,175,3/II,C+,2.5
14880,257,175,3/II,F,0.0
14881,258,175,3/II,B+,3.5
14882,259,175,3/II,B,3.0
14883,260,175,3/II,B+,3.5
14884,261,175,3/II,B+,3.5
14885,262,175,3/II,B,3.0
14886,263,175,3/II,B,3.0
14887,264,175,3/II,C+,2.5
14888,265,175,3/II,D+,1.5
14889,266,175,3/II,B,3.0
14890,267,175,3/II,B+,3.5
14891,268,175,3/II,B+,3.5
14892,269,175,3/II,B,3.0
14893,270,175,3/II,F,0.0
14894,271,175,3/II,B,3.0
14895,272,175,3/II,B+,3.5
14896,273,175,3/II,B,3.0
14897,274,175,3/II,B,3.0
14898,275,175,3/II,F,0.0
14899,276,175,3/II,B,3.0
14900,277,175,3/II,B+,3.5
14901,278,175,3/II,B+,3.5
14902,279,175,3/II,F,0.0
14903,280,175,3/II,C+,2.5
14904,281,175,3/II,C,2.0
14905,282,175,3/II,B+,3.5
14906,283,175,3/II,B,3.0
14907,284,175,3/II,B+,3.5
14908,285,175,3/II,B,3.0
14909,286,175,3/II,B,3.0
14910,287,175,3/II,B,3.0
14911,288,175,3/II,F,0.0
14912,255,176,3/II,B,3.0
14913,256,176,3/II,C+,2.5
14914,257,176,3/II,F,0.0
14915,258,176,3/II,A,4.0
14916,259,176,3/II,A,4.0
14917,260,176,3/II,A,4.0
14918,261,176,3/II,A,4.0
14919,262,176,3/II,A,4.0
14920,263,176,3/II,B+,3.5
14921,264,176,3/II,B,3.0
14922,265,176,3/II,A,4.0
14923,266,176,3/II,B,3.0
14924,267,176,3/II,B+,3.5
14925,268,176,3/II,B+,3.5
14926,269,176,3/II,B+,3.5
14927,270,176,3/II,F,0.0
14928,271,176,3/II,B+,3.5
14929,272,176,3/II,B+,3.5
14930,273,176,3/II,A,4.0
14931,274,176,3/II,A,4.0
14932,275,176,3/II,F,0.0
14933,276,176,3/II,A,4.0
14934,277,176,3/II,B+,3.5
14935,278,176,3/II,A,4.0
14936,279,176,3/II,F,0.0
14937,280,176,3/II,A,4.0
14938,281,176,3/II,A,4.0
14939,282,176,3/II,B,3.0
14940,283,176,3/II,A,4.0
14941,284,176,3/II,A,4.0
14942,285,176,3/II,B,3.0
14943,286,176,3/II,C+,2.5
14944,287,176,3/II,A,4.0
14945,288,176,3/II,F,0.0
14946,255,177,3/II,B+,3.5
14947,256,177,3/II,A,4.0
14948,257,177,3/II,F,0.0
14949,258,177,3/II,B+,3.5
14950,259,177,3/II,A,4.0
14951,260,177,3/II,A,4.0
14952,261,177,3/II,A,4.0
14953,262,177,3/II,B+,3.5
14954,263,177,3/II,A,4.0
14955,264,177,3/II,A,4.0
14956,265,177,3/II,A,4.0
14957,266,177,3/II,A,4.0
14958,267,177,3/II,A,4.0
14959,268,177,3/II,A,4.0
14960,269,177,3/II,B,3.0
14961,270,177,3/II,F,0.0
14962,271,177,3/II,A,4.0
14963,272,177,3/II,B,3.0
14964,273,177,3/II,A,4.0
14965,274,177,3/II,B+,3.5
14966,275,177,3/II,F,0.0
14967,276,177,3/II,A,4.0
14968,277,177,3/II,A,4.0
14969,278,177,3/II,A,4.0
14970,279,177,3/II,F,0.0
14971,280,177,3/II,A,4.0
14972,281,177,3/II,A,4.0
14973,282,177,3/II,A,4.0
14974,283,177,3/II,A,4.0
14975,284,177,3/II,A,4.0
14976,285,177,3/II,B,3.0
14977,286,177,3/II,B,3.0
14978,287,177,3/II,A,4.0
14979,288,177,3/II,F,0.0
14980,255,178,3/II,C+,2.5
14981,256,178,3/II,B,3.0
14982,257,178,3/II,F,0.0
14983,258,178,3/II,B,3.0
14984,259,178,3/II,B,3.0
14985,260,178,3/II,C+,2.5
14986,261,178,3/II,B,3.0
14987,262,178,3/II,B,3.0
14988,263,178,3/II,D+,1.5
14989,264,178,3/II,C+,2.5
14990,265,178,3/II,D+,1.5
14991,266,178,3/II,C+,2.5
14992,267,178,3/II,C+,2.5
14993,268,178,3/II,B,3.0
14994,269,178,3/II,C+,2.5
14995,270,178,3/II,F,0.0
14996,271,178,3/II,B,3.0
14997,272,178,3/II,B,3.0
14998,273,178,3/II,B,3.0
14999,274,178,3/II,B,3.0
15000,275,178,3/II,F,0.0
15001,276,178,3/II,B,3.0
15002,277,178,3/II,B,3.0
15003,278,178,3/II,C+,2.5
15004,279,178,3/II,F,0.0
15005,280,178,3/II,B+,3.5
15006,281,178,3/II,B+,3.5
15007,282,178,3/II,B,3.0
15008,283,178,3/II,B,3.0
15009,284,178,3/II,B+,3.5
15010,285,178,3/II,B,3.0
15011,286,178,3/II,B,3.0
15012,287,178,3/II,B,3.0
15013,288,178,3/II,F,0.0
15014,255,179,3/II,B+,3.5
15015,256,179,3/II,B+,3.5
15016,257,179,3/II,F,0.0
15017,258,179,3/II,B+,3.5
15018,259,179,3/II,A,4.0
15019,260,179,3/II,A,4.0
15020,261,179,3/II,A,4.0
15021,262,179,3/II,B,3.0
15022,263,179,3/II,B+,3.5
15023,264,179,3/II,B+,3.5
15024,265,179,3/II,A,4.0
15025,266,179,3/II,B+,3.5
15026,267,179,3/II,B+,3.5
15027,268,179,3/II,A,4.0
15028,269,179,3/II,B,3.0
15029,270,179,3/II,F,0.0
15030,271,179,3/II,B+,3.5
15031,272,179,3/II,B+,3.5
15032,273,179,3/II,A,4.0
15033,274,179,3/II,A,4.0
15034,275,179,3/II,F,0.0
15035,276,179,3/II,A,4.0
15036,277,179,3/II,B+,3.5
15037,278,179,3/II,B,3.0
15038,279,179,3/II,F,0.0
15039,280,179,3/II,B+,3.5
15040,281,179,3/II,C+,2.5
15041,282,179,3/II,A,4.0
15042,283,179,3/II,A,4.0
15043,284,179,3/II,A,4.0
15044,285,179,3/II,B+,3.5
15045,286,179,3/II,B+,3.5
15046,287,179,3/II,A,4.0
15047,288,179,3/II,F,0.0
15048,255,180,4/I,B+,3.5
15049,256,180,4/I,B,3.0
15050,257,180,4/I,F,0.0
15051,258,180,4/I,B,3.0
15052,259,180,4/I,B,3.0
15053,260,180,4/I,C+,2.5
15054,261,180,4/I,B,3.0
15055,262,180,4/I,C+,2.5
15056,263,180,4/I,B,3.0
15057,264,180,4/I,A,4.0
15058,265,180,4/I,B,3.0
15059,266,180,4/I,B,3.0
15060,267,180,4/I,B,3.0
15061,268,180,4/I,C+,2.5
15062,269,180,4/I,C+,2.5
15063,270,180,4/I,F,0.0
15064,271,180,4/I,B,3.0
15065,272,180,4/I,A,4.0
15066,273,180,4/I,A,4.0
15067,274,180,4/I,B+,3.5
15068,275,180,4/I,F,0.0
15069,276,180,4/I,B,3.0
15070,277,180,4/I,C+,2.5
15071,278,180,4/I,B,3.0
15072,279,180,4/I,F,0.0
15073,280,180,4/I,A,4.0
15074,281,180,4/I,B,3.0
15075,282,180,4/I,B,3.0
15076,283,180,4/I,B,3.0
15077,284,180,4/I,B+,3.5
15078,285,180,4/I,A,4.0
15079,286,180,4/I,B,3.0
15080,287,180,4/I,B,3.0
15081,288,180,4/I,F,0.0
15082,255,181,4/I,B,3.0
15083,256,181,4/I,B,3.0
15084,257,181,4/I,F,0.0
15085,258,181,4/I,B+,3.5
15086,259,181,4/I,A,4.0
15087,260,181,4/I,B+,3.5
15088,261,181,4/I,B,3.0
15089,262,181,4/I,B,3.0
15090,263,181,4/I,B+,3.5
15091,264,181,4/I,A,4.0
15092,265,181,4/I,A,4.0
15093,266,181,4/I,B+,3.5
15094,267,181,4/I,B,3.0
15095,268,181,4/I,B,3.0
15096,269,181,4/I,A,4.0
15097,270,181,4/I,F,0.0
15098,271,181,4/I,B+,3.5
15099,272,181,4/I,A,4.0
15100,273,181,4/I,A,4.0
15101,274,181,4/I,B+,3.5
15102,275,181,4/I,F,0.0
15103,276,181,4/I,B,3.0
15104,277,181,4/I,B,3.0
15105,278,181,4/I,B,3.0
15106,279,181,4/I,F,0.0
15107,280,181,4/I,A,4.0
15108,281,181,4/I,A,4.0
15109,282,181,4/I,B+,3.5
15110,283,181,4/I,A,4.0
15111,284,181,4/I,B+,3.5
15112,285,181,4/I,B+,3.5
15113,286,181,4/I,A,4.0
15114,287,181,4/I,A,4.0
15115,288,181,4/I,F,0.0
15116,255,182,4/I,C+,2.5
15117,256,182,4/I,B,3.0
15118,257,182,4/I,F,0.0
15119,258,182,4/I,B+,3.5
15120,259,182,4/I,B,3.0
15121,260,182,4/I,B+,3.5
15122,261,182,4/I,B,3.0
15123,262,182,4/I,C+,2.5
15124,263,182,4/I,C+,2.5
15125,264,182,4/I,B,3.0
15126,265,182,4/I,B,3.0
15127,266,182,4/I,B,3.0
15128,267,182,4/I,C+,2.5
15129,268,182,4/I,B,3.0
15130,269,182,4/I,B,3.0
15131,270,182,4/I,F,0.0
15132,271,182,4/I,D+,1.5
15133,272,182,4/I,B,3.0
15134,273,182,4/I,D+,1.5
15135,274,182,4/I,B,3.0
15136,275,182,4/I,F,0.0
15137,276,182,4/I,B+,3.5
15138,277,182,4/I,B,3.0
15139,278,182,4/I,B,3.0
15140,279,182,4/I,F,0.0
15141,280,182,4/I,B+,3.5
15142,281,182,4/I,B,3.0
15143,282,182,4/I,D,1.0
15144,283,182,4/I,C+,2.5
15145,284,182,4/I,B,3.0
15146,285,182,4/I,B,3.0
15147,286,182,4/I,B,3.0
15148,287,182,4/I,B+,3.5
15149,288,182,4/I,F,0.0
15150,255,183,4/I,A,4.0
15151,256,183,4/I,B+,3.5
15152,257,183,4/I,F,0.0
15153,258,183,4/I,B,3.0
15154,259,183,4/I,B+,3.5
15155,260,183,4/I,B+,3.5
15156,261,183,4/I,B+,3.5
15157,262,183,4/I,B+,3.5
15158,263,183,4/I,B+,3.5
15159,264,183,4/I,B+,3.5
15160,265,183,4/I,B+,3.5
15161,266,183,4/I,C,2.0
15162,267,183,4/I,B,3.0
15163,268,183,4/I,B+,3.5
15164,269,183,4/I,B,3.0
15165,270,183,4/I,F,0.0
15166,271,183,4/I,B+,3.5
15167,272,183,4/I,B+,3.5
15168,273,183,4/I,B,3.0
15169,274,183,4/I,B,3.0
15170,275,183,4/I,F,0.0
15171,276,183,4/I,B,3.0
15172,277,183,4/I,B+,3.5
15173,278,183,4/I,B+,3.5
15174,279,183,4/I,F,0.0
15175,280,183,4/I,B,3.0
15176,281,183,4/I,B+,3.5
15177,282,183,4/I,B,3.0
15178,283,183,4/I,B+,3.5
15179,284,183,4/I,A,4.0
15180,285,183,4/I,B+,3.5
15181,286,183,4/I,B+,3.5
15182,287,183,4/I,B+,3.5
15183,288,183,4/I,F,0.0
15184,255,189,4/II,B+,3.5
15185,256,189,4/II,B+,3.5
15186,257,189,4/II,F,0.0
15187,258,189,4/II,A,4.0
15188,259,189,4/II,A,4.0
15189,260,189,4/II,B+,3.5
15190,261,189,4/II,B+,3.5
15191,262,189,4/II,B+,3.5
15192,263,189,4/II,A,4.0
15193,264,189,4/II,B,3.0
15194,265,189,4/II,A,4.0
15195,266,189,4/II,B,3.0
15196,267,189,4/II,A,4.0
15197,268,189,4/II,A,4.0
15198,269,189,4/II,B,3.0
15199,270,189,4/II,F,0.0
15200,271,189,4/II,A,4.0
15201,272,189,4/II,A,4.0
15202,273,189,4/II,A,4.0
15203,274,189,4/II,A,4.0
15204,275,189,4/II,F,0.0
15205,276,189,4/II,A,4.0
15206,277,189,4/II,A,4.0
15207,278,189,4/II,B,3.0
15208,279,189,4/II,F,0.0
15209,280,189,4/II,B+,3.5
15210,281,189,4/II,A,4.0
15211,282,189,4/II,A,4.0
15212,283,189,4/II,B+,3.5
15213,284,189,4/II,A,4.0
15214,285,189,4/II,B+,3.5
15215,286,189,4/II,B+,3.5
15216,287,189,4/II,B+,3.5
15217,288,189,4/II,F,0.0
15218,255,188,4/II,B,3.0
15219,256,188,4/II,B,3.0
15220,257,188,4/II,F,0.0
15221,258,188,4/II,B+,3.5
15222,259,188,4/II,B+,3.5
15223,260,188,4/II,B+,3.5
15224,261,188,4/II,B+,3.5
15225,262,188,4/II,B+,3.5
15226,263,188,4/II,B+,3.5
15227,264,188,4/II,B+,3.5
15228,265,188,4/II,B,3.0
15229,266,188,4/II,C,2.0
15230,267,188,4/II,C,2.0
15231,268,188,4/II,B+,3.5
15232,269,188,4/II,B+,3.5
15233,270,188,4/II,F,0.0
15234,271,188,4/II,B,3.0
15235,272,188,4/II,B+,3.5
15236,273,188,4/II,B+,3.5
15237,274,188,4/II,B,3.0
15238,275,188,4/II,F,0.0
15239,276,188,4/II,B,3.0
15240,277,188,4/II,B+,3.5
15241,278,188,4/II,B,3.0
15242,279,188,4/II,F,0.0
15243,280,188,4/II,B+,3.5
15244,281,188,4/II,B,3.0
15245,282,188,4/II,B,3.0
15246,283,188,4/II,B+,3.5
15247,284,188,4/II,B+,3.5
15248,285,188,4/II,B,3.0
15249,286,188,4/II,B,3.0
15250,287,188,4/II,B,3.0
15251,288,188,4/II,F,0.0
15252,289,140,1/I,C,2.0
15253,290,140,1/I,C,2.0
15254,291,140,1/I,A,4.0
15255,292,140,1/I,B,3.0
15256,293,140,1/I,A,4.0
15257,294,140,1/I,B,3.0
15258,295,140,1/I,C+,2.5
15259,296,140,1/I,B,3.0
15260,297,140,1/I,B,3.0
15261,298,140,1/I,B,3.0
15262,299,140,1/I,B,3.0
15263,300,140,1/I,B,3.0
15264,301,140,1/I,B,3.0
15265,302,140,1/I,B,3.0
15266,303,140,1/I,A,4.0
